timestamp,lux
2026-07-29T15:53:13,239.17
2026-07-29T15:53:23,230.83
2026-07-29T15:53:33,231.67
2026-07-29T15:53:43,232.5
2026-07-29T15:53:53,238.33
2026-07-29T15:54:03,235.83
2026-07-29T15:54:13,225.83
2026-07-29T15:54:23,190.0
2026-07-29T15:54:33,185.0
2026-07-29T15:54:43,184.17
2026-07-29T15:54:53,182.5
2026-07-29T15:55:03,180.0
2026-07-29T15:55:13,178.33
2026-07-29T15:55:23,177.5
2026-07-29T15:55:33,174.17
2026-07-29T15:55:43,171.67
2026-07-29T15:55:53,170.0
2026-07-29T15:56:03,167.5
2026-07-29T15:56:13,166.67
2026-07-29T15:56:23,164.17
2026-07-29T15:56:33,163.33
2026-07-29T15:56:43,163.33
2026-07-29T15:56:53,162.5
2026-07-29T15:57:03,161.67
2026-07-29T15:57:13,163.33
2026-07-29T15:57:23,165.0
2026-07-29T15:57:33,165.83
2026-07-29T15:57:43,172.5
2026-07-29T15:57:53,198.33
2026-07-29T15:58:03,191.67
2026-07-29T15:58:13,171.67
2026-07-29T15:58:23,170.0
2026-07-29T15:58:33,169.17
2026-07-29T15:58:43,170.0
2026-07-29T15:58:53,170.0
2026-07-29T15:59:03,170.83
2026-07-29T15:59:13,170.83
2026-07-29T15:59:23,170.0
2026-07-29T15:59:33,170.0
2026-07-29T15:59:43,169.17
2026-07-29T15:59:53,169.17
2026-07-29T16:00:03,169.17
2026-07-29T16:00:13,169.17
2026-07-29T16:00:23,169.17
2026-07-29T16:00:33,170.0
2026-07-29T16:00:43,170.83
2026-07-29T16:00:53,171.67
2026-07-29T16:01:03,172.5
2026-07-29T16:01:13,175.0
2026-07-29T16:01:23,175.0
2026-07-29T16:01:33,175.83
2026-07-29T16:01:43,176.67
2026-07-29T16:01:53,179.17
2026-07-29T16:02:03,179.17
2026-07-29T16:02:13,180.0
2026-07-29T16:02:23,180.0
2026-07-29T16:02:33,180.83
2026-07-29T16:02:43,180.83
2026-07-29T16:02:53,181.67
2026-07-29T16:03:03,183.33
2026-07-29T16:03:13,183.33
2026-07-29T16:03:23,185.0
2026-07-29T16:03:33,185.83
2026-07-29T16:03:43,188.33
2026-07-29T16:03:53,194.17
2026-07-29T16:04:03,192.5
2026-07-29T16:04:13,190.83
2026-07-29T16:04:23,193.33
2026-07-29T16:04:33,203.33
2026-07-29T16:04:43,202.5
2026-07-29T16:04:53,213.33
2026-07-29T16:05:03,188.33
2026-07-29T16:05:13,183.33
2026-07-29T16:05:23,181.67
2026-07-29T16:05:33,180.83
2026-07-29T16:05:43,179.17
2026-07-29T16:05:53,180.0
2026-07-29T16:06:03,179.17
2026-07-29T16:06:13,178.33
2026-07-29T16:06:23,178.33
2026-07-29T16:06:33,176.67
2026-07-29T16:06:43,175.83
2026-07-29T16:06:53,175.83
2026-07-29T16:07:03,175.83
2026-07-29T16:07:13,175.83
2026-07-29T16:07:23,173.33
2026-07-29T16:07:33,172.5
2026-07-29T16:07:43,171.67
2026-07-29T16:07:53,170.83
2026-07-29T16:08:03,170.83
2026-07-29T16:08:13,169.17
2026-07-29T16:08:23,169.17
2026-07-29T16:08:33,167.5
2026-07-29T16:08:43,165.83
2026-07-29T16:08:53,165.0
2026-07-29T16:09:03,163.33
2026-07-29T16:09:13,161.67
2026-07-29T16:09:23,160.83
2026-07-29T16:09:33,160.0
2026-07-29T16:09:43,160.0
2026-07-29T16:09:53,158.33
2026-07-29T16:10:03,158.33
2026-07-29T16:10:13,155.0
2026-07-29T16:10:23,153.33
2026-07-29T16:10:33,152.5
2026-07-29T16:10:43,150.83
2026-07-29T16:10:53,149.17
2026-07-29T16:11:03,147.5
2026-07-29T16:11:13,145.83
2026-07-29T16:11:23,145.83
2026-07-29T16:11:33,144.17
2026-07-29T16:11:43,143.33
2026-07-29T16:11:53,140.83
2026-07-29T16:12:03,140.0
2026-07-29T16:12:13,139.17
2026-07-29T16:12:23,137.5
2026-07-29T16:12:33,135.83
2026-07-29T16:12:43,135.0
2026-07-29T16:12:53,135.0
2026-07-29T16:13:03,134.17
2026-07-29T16:13:13,133.33
2026-07-29T16:13:23,132.5
2026-07-29T16:13:33,131.67
2026-07-29T16:13:43,130.83
2026-07-29T16:13:53,130.83
2026-07-29T16:14:03,130.0
2026-07-29T16:14:13,129.17
2026-07-29T16:14:23,128.33
2026-07-29T16:14:33,128.33
2026-07-29T16:14:43,128.33
2026-07-29T16:14:53,127.5
2026-07-29T16:15:03,126.67
2026-07-29T16:15:13,125.83
2026-07-29T16:15:23,125.83
2026-07-29T16:15:33,125.0
2026-07-29T16:15:43,125.0
2026-07-29T16:15:53,124.17
2026-07-29T16:16:03,124.17
2026-07-29T16:16:13,124.17
2026-07-29T16:16:23,123.33
2026-07-29T16:16:33,123.33
2026-07-29T16:16:43,122.5
2026-07-29T16:16:53,122.5
2026-07-29T16:17:03,121.67
2026-07-29T16:17:13,121.67
2026-07-29T16:17:23,120.83
2026-07-29T16:17:33,120.83
2026-07-29T16:17:43,120.0
2026-07-29T16:17:53,120.0
2026-07-29T16:18:03,120.0
2026-07-29T16:18:13,120.0
2026-07-29T16:18:23,120.0
2026-07-29T16:18:33,119.17
2026-07-29T16:18:43,120.0
2026-07-29T16:18:53,119.17
2026-07-29T16:19:03,119.17
2026-07-29T16:19:13,119.17
2026-07-29T16:19:23,119.17
2026-07-29T16:19:33,120.0
2026-07-29T16:19:43,120.83
2026-07-29T16:19:53,121.67
2026-07-29T16:20:03,123.33
2026-07-29T16:20:13,124.17
2026-07-29T16:20:23,124.17
2026-07-29T16:20:33,125.0
2026-07-29T16:20:43,125.83
2026-07-29T16:20:53,125.83
2026-07-29T16:21:03,125.83
2026-07-29T16:21:13,125.0
2026-07-29T16:21:23,124.17
2026-07-29T16:21:33,125.0
2026-07-29T16:21:43,125.0
2026-07-29T16:21:53,124.17
2026-07-29T16:22:03,125.0
2026-07-29T16:22:13,125.0
2026-07-29T16:22:23,125.0
2026-07-29T16:22:33,125.0
2026-07-29T16:22:43,125.0
2026-07-29T16:22:53,125.0
2026-07-29T16:23:03,125.0
2026-07-29T16:23:13,125.0
2026-07-29T16:23:23,125.83
2026-07-29T16:23:33,125.83
2026-07-29T16:23:43,125.83
2026-07-29T16:23:53,125.83
2026-07-29T16:24:03,125.83
2026-07-29T16:24:13,126.67
2026-07-29T16:24:23,127.5
2026-07-29T16:24:33,128.33
2026-07-29T16:24:43,129.17
2026-07-29T16:24:53,130.0
2026-07-29T16:25:03,130.83
2026-07-29T16:25:13,131.67
2026-07-29T16:25:23,131.67
2026-07-29T16:25:33,131.67
2026-07-29T16:25:43,132.5
2026-07-29T16:25:53,132.5
2026-07-29T16:26:03,132.5
2026-07-29T16:26:13,132.5
2026-07-29T16:26:23,133.33
2026-07-29T16:26:33,134.17
2026-07-29T16:26:43,134.17
2026-07-29T16:26:53,134.17
2026-07-29T16:27:03,133.33
2026-07-29T16:27:13,132.5
2026-07-29T16:27:23,132.5
2026-07-29T16:27:33,132.5
2026-07-29T16:27:43,131.67
2026-07-29T16:27:53,131.67
2026-07-29T16:28:03,131.67
2026-07-29T16:28:13,131.67
2026-07-29T16:28:23,131.67
2026-07-29T16:28:33,130.83
2026-07-29T16:28:43,130.83
2026-07-29T16:28:53,130.83
2026-07-29T16:29:03,130.0
2026-07-29T16:29:13,130.0
2026-07-29T16:29:23,129.17
2026-07-29T16:29:33,129.17
2026-07-29T16:29:43,128.33
2026-07-29T16:29:53,127.5
2026-07-29T16:30:03,127.5
2026-07-29T16:30:13,127.5
2026-07-29T16:30:23,127.5
2026-07-29T16:30:33,127.5
2026-07-29T16:30:43,127.5
2026-07-29T16:30:53,127.5
2026-07-29T16:31:03,127.5
2026-07-29T16:31:13,126.67
2026-07-29T16:31:23,126.67
2026-07-29T16:31:33,126.67
2026-07-29T16:31:43,126.67
2026-07-29T16:31:53,126.67
2026-07-29T16:32:03,126.67
2026-07-29T16:32:13,125.83
2026-07-29T16:32:23,125.83
2026-07-29T16:32:33,125.0
2026-07-29T16:32:43,125.0
2026-07-29T16:32:53,124.17
2026-07-29T16:33:03,124.17
2026-07-29T16:33:13,123.33
2026-07-29T16:33:23,123.33
2026-07-29T16:33:33,123.33
2026-07-29T16:33:43,122.5
2026-07-29T16:33:53,122.5
2026-07-29T16:34:03,121.67
2026-07-29T16:34:13,121.67
2026-07-29T16:34:23,121.67
2026-07-29T16:34:33,121.67
2026-07-29T16:34:43,121.67
2026-07-29T16:34:53,121.67
2026-07-29T16:35:03,121.67
2026-07-29T16:35:13,120.83
2026-07-29T16:35:23,120.83
2026-07-29T16:35:33,120.83
2026-07-29T16:35:43,120.83
2026-07-29T16:35:53,120.0
2026-07-29T16:36:03,120.0
2026-07-29T16:36:13,120.0
2026-07-29T16:36:23,120.0
2026-07-29T16:36:33,120.83
2026-07-29T16:36:43,120.83
2026-07-29T16:36:53,120.83
2026-07-29T16:37:03,121.67
2026-07-29T16:37:13,123.33
2026-07-29T16:37:23,126.67
2026-07-29T16:37:33,128.33
2026-07-29T16:37:43,127.5
2026-07-29T16:37:53,122.5
2026-07-29T16:38:03,122.5
2026-07-29T16:38:13,121.67
2026-07-29T16:38:23,121.67
2026-07-29T16:38:33,121.67
2026-07-29T16:38:43,120.83
2026-07-29T16:38:53,120.83
2026-07-29T16:39:03,120.0
2026-07-29T16:39:13,120.0
2026-07-29T16:39:23,119.17
2026-07-29T16:39:33,118.33
2026-07-29T16:39:43,117.5
2026-07-29T16:39:53,116.67
2026-07-29T16:40:03,115.83
2026-07-29T16:40:13,115.0
2026-07-29T16:40:23,114.17
2026-07-29T16:40:33,113.33
2026-07-29T16:40:43,112.5
2026-07-29T16:40:53,111.67
2026-07-29T16:41:03,110.83
2026-07-29T16:41:13,110.0
2026-07-29T16:41:23,109.17
2026-07-29T16:41:33,108.33
2026-07-29T16:41:43,107.5
2026-07-29T16:41:53,106.67
2026-07-29T16:42:03,106.67
2026-07-29T16:42:13,106.67
2026-07-29T16:42:23,106.67
2026-07-29T16:42:33,106.67
2026-07-29T16:42:43,105.83
2026-07-29T16:42:53,104.17
2026-07-29T16:43:03,104.17
2026-07-29T16:43:13,103.33
2026-07-29T16:43:23,102.5
2026-07-29T16:43:33,102.5
2026-07-29T16:43:43,101.67
2026-07-29T16:43:53,101.67
2026-07-29T16:44:03,100.83
2026-07-29T16:44:13,100.0
2026-07-29T16:44:23,99.17
2026-07-29T16:44:33,99.17
2026-07-29T16:44:43,98.33
2026-07-29T16:44:53,98.33
2026-07-29T16:45:03,97.5
2026-07-29T16:45:13,97.5
2026-07-29T16:45:23,96.67
2026-07-29T16:45:33,95.83
2026-07-29T16:45:43,95.83
2026-07-29T16:45:53,95.0
2026-07-29T16:46:03,94.17
2026-07-29T16:46:13,94.17
2026-07-29T16:46:23,93.33
2026-07-29T16:46:33,92.5
2026-07-29T16:46:43,92.5
2026-07-29T16:46:53,91.67
2026-07-29T16:47:03,90.83
2026-07-29T16:47:13,90.83
2026-07-29T16:47:23,90.0
2026-07-29T16:47:33,89.17
2026-07-29T16:47:43,89.17
2026-07-29T16:47:53,88.33
2026-07-29T16:48:03,87.5
2026-07-29T16:48:13,86.67
2026-07-29T16:48:23,86.67
2026-07-29T16:48:33,85.83
2026-07-29T16:48:43,85.0
2026-07-29T16:48:53,84.17
2026-07-29T16:49:03,84.17
2026-07-29T16:49:13,83.33
2026-07-29T16:49:23,83.33
2026-07-29T16:49:33,83.33
2026-07-29T16:49:43,84.17
2026-07-29T16:49:53,84.17
2026-07-29T16:50:03,84.17
2026-07-29T16:50:13,83.33
2026-07-29T16:50:23,82.5
2026-07-29T16:50:33,82.5
2026-07-29T16:50:43,81.67
2026-07-29T16:50:53,80.83
2026-07-29T16:51:03,80.0
2026-07-29T16:51:13,79.17
2026-07-29T16:51:23,79.17
2026-07-29T16:51:33,79.17
2026-07-29T16:51:43,79.17
2026-07-29T16:51:53,79.17
2026-07-29T16:52:03,78.33
2026-07-29T16:52:13,77.5
2026-07-29T16:52:23,75.83
2026-07-29T16:52:33,75.0
2026-07-29T16:52:43,74.17
2026-07-29T16:52:53,73.33
2026-07-29T16:53:03,73.33
2026-07-29T16:53:13,72.5
2026-07-29T16:53:23,72.5
2026-07-29T16:53:33,72.5
2026-07-29T16:53:43,71.67
2026-07-29T16:53:53,71.67
2026-07-29T16:54:03,70.83
2026-07-29T16:54:13,70.83
2026-07-29T16:54:23,70.0
2026-07-29T16:54:33,69.17
2026-07-29T16:54:43,68.33
2026-07-29T16:54:53,68.33
2026-07-29T16:55:03,68.33
2026-07-29T16:55:13,67.5
2026-07-29T16:55:23,66.67
2026-07-29T16:55:33,65.83
2026-07-29T16:55:43,65.0
2026-07-29T16:55:53,64.17
2026-07-29T16:56:03,63.33
2026-07-29T16:56:13,63.33
2026-07-29T16:56:23,62.5
2026-07-29T16:56:33,62.5
2026-07-29T16:56:43,61.67
2026-07-29T16:56:53,60.83
2026-07-29T16:57:03,60.83
2026-07-29T16:57:13,60.0
2026-07-29T16:57:23,60.0
2026-07-29T16:57:33,59.17
2026-07-29T16:57:43,59.17
2026-07-29T16:57:53,59.17
2026-07-29T16:58:03,60.0
2026-07-29T16:58:13,60.0
2026-07-29T16:58:23,59.17
2026-07-29T16:58:33,58.33
2026-07-29T16:58:43,58.33
2026-07-29T16:58:53,57.5
2026-07-29T16:59:03,56.67
2026-07-29T16:59:13,56.67
2026-07-29T16:59:23,55.83
2026-07-29T16:59:33,55.0
2026-07-29T16:59:43,55.0
2026-07-29T16:59:53,54.17
2026-07-29T17:00:03,53.33
2026-07-29T17:00:13,53.33
2026-07-29T17:00:23,53.33
2026-07-29T17:00:33,51.67
2026-07-29T17:00:43,50.83
2026-07-29T17:00:53,50.0
2026-07-29T17:01:03,49.17
2026-07-29T17:01:13,49.17
2026-07-29T17:01:23,48.33
2026-07-29T17:01:33,47.5
2026-07-29T17:01:43,46.67
2026-07-29T17:01:53,45.83
2026-07-29T17:02:03,45.83
2026-07-29T17:02:13,45.0
2026-07-29T17:02:23,44.17
2026-07-29T17:02:33,44.17
2026-07-29T17:02:43,43.33
2026-07-29T17:02:53,42.5
2026-07-29T17:03:03,42.5
2026-07-29T17:03:13,41.67
2026-07-29T17:03:23,41.67
2026-07-29T17:03:33,40.83
2026-07-29T17:03:43,40.83
2026-07-29T17:03:53,40.0
2026-07-29T17:04:03,40.0
2026-07-29T17:04:13,40.0
2026-07-29T17:04:23,39.17
2026-07-29T17:04:33,39.17
2026-07-29T17:04:43,38.33
2026-07-29T17:04:53,38.33
2026-07-29T17:05:03,38.33
2026-07-29T17:05:13,38.33
2026-07-29T17:05:23,38.33
2026-07-29T17:05:33,38.33
2026-07-29T17:05:43,38.33
2026-07-29T17:05:53,38.33
2026-07-29T17:06:03,38.33
2026-07-29T17:06:13,38.33
2026-07-29T17:06:23,38.33
2026-07-29T17:06:33,38.33
2026-07-29T17:06:43,38.33
2026-07-29T17:06:53,38.33
2026-07-29T17:07:03,38.33
2026-07-29T17:07:13,38.33
2026-07-29T17:07:23,38.33
2026-07-29T17:07:33,38.33
2026-07-29T17:07:43,38.33
2026-07-29T17:07:53,38.33
2026-07-29T17:08:03,38.33
2026-07-29T17:08:13,38.33
2026-07-29T17:08:23,38.33
2026-07-29T17:08:33,38.33
2026-07-29T17:08:43,38.33
2026-07-29T17:08:53,38.33
2026-07-29T17:09:03,38.33
2026-07-29T17:09:13,38.33
2026-07-29T17:09:23,38.33
2026-07-29T17:09:33,38.33
2026-07-29T17:09:43,38.33
2026-07-29T17:09:53,38.33
2026-07-29T17:10:03,38.33
2026-07-29T17:10:13,38.33
2026-07-29T17:10:23,38.33
2026-07-29T17:10:33,38.33
2026-07-29T17:10:43,38.33
2026-07-29T17:10:53,38.33
2026-07-29T17:11:03,38.33
2026-07-29T17:11:13,38.33
2026-07-29T17:11:23,38.33
2026-07-29T17:11:33,37.5
2026-07-29T17:11:43,37.5
2026-07-29T17:11:53,37.5
2026-07-29T17:12:03,37.5
2026-07-29T17:12:13,37.5
2026-07-29T17:12:23,37.5
2026-07-29T17:12:33,36.67
2026-07-29T17:12:43,36.67
2026-07-29T17:12:53,36.67
2026-07-29T17:13:03,36.67
2026-07-29T17:13:13,36.67
2026-07-29T17:13:23,36.67
2026-07-29T17:13:33,35.83
2026-07-29T17:13:43,35.83
2026-07-29T17:13:53,35.83
2026-07-29T17:14:03,35.83
2026-07-29T17:14:13,35.0
2026-07-29T17:14:23,35.0
2026-07-29T17:14:33,35.0
2026-07-29T17:14:43,35.0
2026-07-29T17:14:53,35.0
2026-07-29T17:15:03,35.0
2026-07-29T17:15:13,34.17
2026-07-29T17:15:23,34.17
2026-07-29T17:15:33,34.17
2026-07-29T17:15:43,34.17
2026-07-29T17:15:53,33.33
2026-07-29T17:16:03,33.33
2026-07-29T17:16:13,33.33
2026-07-29T17:16:23,33.33
2026-07-29T17:16:33,32.5
2026-07-29T17:16:43,32.5
2026-07-29T17:16:53,32.5
2026-07-29T17:17:03,31.67
2026-07-29T17:17:13,31.67
2026-07-29T17:17:23,31.67
2026-07-29T17:17:33,31.67
2026-07-29T17:17:43,30.83
2026-07-29T17:17:53,30.83
2026-07-29T17:18:03,30.83
2026-07-29T17:18:13,30.0
2026-07-29T17:18:23,30.0
2026-07-29T17:18:33,30.0
2026-07-29T17:18:43,29.17
2026-07-29T17:18:53,29.17
2026-07-29T17:19:03,29.17
2026-07-29T17:19:13,29.17
2026-07-29T17:19:23,28.33
2026-07-29T17:19:33,28.33
2026-07-29T17:19:43,28.33
2026-07-29T17:19:53,27.5
2026-07-29T17:20:03,27.5
2026-07-29T17:20:13,27.5
2026-07-29T17:20:23,26.67
2026-07-29T17:20:33,26.67
2026-07-29T17:20:43,26.67
2026-07-29T17:20:53,25.83
2026-07-29T17:21:03,25.83
2026-07-29T17:21:13,25.83
2026-07-29T17:21:23,25.0
2026-07-29T17:21:33,25.0
2026-07-29T17:21:43,25.0
2026-07-29T17:21:53,25.0
2026-07-29T17:22:03,25.0
2026-07-29T17:22:13,24.17
2026-07-29T17:22:23,24.17
2026-07-29T17:22:33,24.17
2026-07-29T17:22:43,24.17
2026-07-29T17:22:53,24.17
2026-07-29T17:23:03,23.33
2026-07-29T17:23:13,23.33
2026-07-29T17:23:23,23.33
2026-07-29T17:23:33,22.5
2026-07-29T17:23:43,22.5
2026-07-29T17:23:53,22.5
2026-07-29T17:24:03,21.67
2026-07-29T17:24:13,21.67
2026-07-29T17:24:23,21.67
2026-07-29T17:24:33,20.83
2026-07-29T17:24:43,20.83
2026-07-29T17:24:53,20.83
2026-07-29T17:25:03,20.83
2026-07-29T17:25:13,20.0
2026-07-29T17:25:23,20.0
2026-07-29T17:25:33,20.0
2026-07-29T17:25:43,19.17
2026-07-29T17:25:53,19.17
2026-07-29T17:26:03,19.17
2026-07-29T17:26:13,18.33
2026-07-29T17:26:23,18.33
2026-07-29T17:26:33,18.33
2026-07-29T17:26:43,18.33
2026-07-29T17:26:53,17.5
2026-07-29T17:27:03,17.5
2026-07-29T17:27:13,17.5
2026-07-29T17:27:23,16.67
2026-07-29T17:27:33,16.67
2026-07-29T17:27:43,16.67
2026-07-29T17:27:53,15.83
2026-07-29T17:28:03,15.83
2026-07-29T17:28:13,15.83
2026-07-29T17:28:23,15.0
2026-07-29T17:28:33,15.0
2026-07-29T17:28:43,15.0
2026-07-29T17:28:53,14.17
2026-07-29T17:29:03,14.17
2026-07-29T17:29:13,14.17
2026-07-29T17:29:23,14.17
2026-07-29T17:29:33,13.33
2026-07-29T17:29:43,13.33
2026-07-29T17:29:53,13.33
2026-07-29T17:30:03,12.5
2026-07-29T17:30:13,12.5
2026-07-29T17:30:23,12.5
2026-07-29T17:30:33,12.5
2026-07-29T17:30:43,11.67
2026-07-29T17:30:53,11.67
2026-07-29T17:31:03,11.67
2026-07-29T17:31:13,10.83
2026-07-29T17:31:23,10.83
2026-07-29T17:31:33,10.83
2026-07-29T17:31:43,10.83
2026-07-29T17:31:53,10.0
2026-07-29T17:32:03,10.0
2026-07-29T17:32:13,10.0
2026-07-29T17:32:23,10.0
2026-07-29T17:32:33,9.17
2026-07-29T17:32:43,8.33
2026-07-29T17:32:53,8.33
2026-07-29T17:33:03,8.33
2026-07-29T17:33:13,8.33
2026-07-29T17:33:23,7.5
2026-07-29T17:33:33,7.5
2026-07-29T17:33:43,7.5
2026-07-29T17:33:53,7.5
2026-07-29T17:34:03,6.67
2026-07-29T17:34:13,6.67
2026-07-29T17:34:23,6.67
2026-07-29T17:34:33,6.67
2026-07-29T17:34:43,6.67
2026-07-29T17:34:53,5.83
2026-07-29T17:35:03,5.83
2026-07-29T17:35:13,5.83
2026-07-29T17:35:23,5.83
2026-07-29T17:35:33,5.83
2026-07-29T17:35:43,5.0
2026-07-29T17:35:53,5.0
2026-07-29T17:36:03,5.0
2026-07-29T17:36:13,5.0
2026-07-29T17:36:23,5.0
2026-07-29T17:36:33,5.0
2026-07-29T17:36:43,4.17
2026-07-29T17:36:53,4.17
2026-07-29T17:37:03,4.17
2026-07-29T17:37:13,4.17
2026-07-29T17:37:23,4.17
2026-07-29T17:37:33,4.17
2026-07-29T17:37:43,4.17
2026-07-29T17:37:53,4.17
2026-07-29T17:38:03,3.33
2026-07-29T17:38:13,3.33
2026-07-29T17:38:23,3.33
2026-07-29T17:38:33,3.33
2026-07-29T17:38:43,3.33
2026-07-29T17:38:53,3.33
2026-07-29T17:39:03,3.33
2026-07-29T17:39:13,3.33
2026-07-29T17:39:23,2.5
2026-07-29T17:39:33,2.5
2026-07-29T17:39:43,2.5
2026-07-29T17:39:53,2.5
2026-07-29T17:40:03,2.5
2026-07-29T17:40:13,2.5
2026-07-29T17:40:23,2.5
2026-07-29T17:40:33,2.5
2026-07-29T17:40:43,2.5
2026-07-29T17:40:53,2.5
2026-07-29T17:41:03,1.67
2026-07-29T17:41:13,1.67
2026-07-29T17:41:23,1.67
2026-07-29T17:41:33,1.67
2026-07-29T17:41:43,1.67
2026-07-29T17:41:53,1.67
2026-07-29T17:42:03,1.67
2026-07-29T17:42:13,1.67
2026-07-29T17:42:23,1.67
2026-07-29T17:42:33,1.67
2026-07-29T17:42:43,1.67
2026-07-29T17:42:53,1.67
2026-07-29T17:43:03,0.83
2026-07-29T17:43:13,0.83
2026-07-29T17:43:23,0.83
2026-07-29T17:43:33,0.83
2026-07-29T17:43:43,0.83
2026-07-29T17:43:53,0.83
2026-07-29T17:44:03,0.83
2026-07-29T17:44:13,0.83
2026-07-29T17:44:23,0.83
2026-07-29T17:44:33,0.83
2026-07-29T17:44:43,0.83
2026-07-29T17:44:53,0.83
2026-07-29T17:45:03,0.83
2026-07-29T17:45:13,0.83
2026-07-29T17:45:23,0.83
2026-07-29T17:45:33,0.83
2026-07-29T17:45:43,0.83
2026-07-29T17:45:53,0.83
2026-07-29T17:46:03,0.83
2026-07-29T17:46:13,0.83
2026-07-29T17:46:23,0.83
2026-07-29T17:46:33,0.0
2026-07-29T17:46:43,0.0
2026-07-29T17:46:53,0.0
2026-07-29T17:47:03,0.0
2026-07-29T17:47:13,0.0
2026-07-29T17:47:23,0.0
2026-07-29T17:47:33,0.0
2026-07-29T17:47:43,0.0
2026-07-29T17:47:53,0.0
2026-07-29T17:48:03,0.0
2026-07-29T17:48:13,0.0
2026-07-29T17:48:23,0.0
2026-07-29T17:48:33,0.0
2026-07-29T17:48:43,0.0
2026-07-29T17:48:53,0.0
2026-07-29T17:49:03,0.0
2026-07-29T17:49:13,0.0
2026-07-29T17:49:23,0.0
2026-07-29T17:49:33,0.0
2026-07-29T17:49:43,0.0
2026-07-29T17:49:53,0.0
2026-07-29T17:50:03,0.0
2026-07-29T17:50:13,0.0
2026-07-29T17:50:23,0.0
2026-07-29T17:50:33,0.0
2026-07-29T17:50:43,0.0
2026-07-29T17:50:53,0.0
2026-07-29T17:51:03,0.0
2026-07-29T17:51:13,0.0
2026-07-29T17:51:23,0.0
2026-07-29T17:51:33,0.0
2026-07-29T17:51:43,0.0
2026-07-29T17:51:53,0.0
2026-07-29T17:52:03,0.0
2026-07-29T17:52:13,0.0
2026-07-29T17:52:23,0.0
2026-07-29T17:52:33,0.0
2026-07-29T17:52:43,0.0
2026-07-29T17:52:53,0.0
2026-07-29T17:53:03,0.0
2026-07-29T17:53:13,0.0
2026-07-29T17:53:23,0.0
